Monitoring Stations,Month,Year,pH (units),Ammonia (mg/L),Nitrate (mg/L),Inorganic Phosphate (mg/L),BOD (mg/l),Dissolved Oxygen (mg/l),Total coliforms (MPN/100ml),Phytoplankton (cells/ml),Wind,Condition,Day,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip.,Date
Stn XV (San Pedro),2,2018,8.7,0.007,0.242,0.21,2.0,8.2,14.0,306.0,1.0,2,5,650.0,25.125,21.08333333333333,75.25,14.791666666666666,1.7916666666666667,1010.82,0.0,2018-02-05
Stn.XVI (Sta Rosa),2,2018,8.7,0.001,0.356,0.178,1.1,8.0,22.0,833.0,1.0,2,5,650.0,25.125,21.08333333333333,75.25,14.791666666666666,1.7916666666666667,1010.82,0.0,2018-02-05
Stn XVII (Sanctuary),2,2018,8.1,0.005,0.306,0.173,1.5,8.5,6.0,328.0,1.0,2,5,650.0,25.125,21.08333333333333,75.25,14.791666666666666,1.7916666666666667,1010.82,0.0,2018-02-05
Stn XVIII (Pagsanjan),2,2018,8.1,0.005,0.356,0.136,1.0,8.6,6.0,6083.0,1.0,2,5,650.0,25.125,21.08333333333333,75.25,14.791666666666666,1.7916666666666667,1010.82,0.0,2018-02-05
Stn. I (Central West Bay),3,2018,8.3,0.015,0.268,0.187,1.0,8.6,5.0,930.0,6.0,1,5,650.0,28.166666666666668,21.291666666666668,63.958333333333336,16.458333333333332,0.0,1008.1320833333334,0.0,2018-03-05
Stn II (East Bay),3,2018,8.5,0.012,0.168,0.185,2.0,8.6,7.0,3971.0,6.0,1,5,650.0,28.166666666666668,21.291666666666668,63.958333333333336,16.458333333333332,0.0,1008.1320833333334,0.0,2018-03-05
Stn. IV (Central Bay),3,2018,8.2,0.014,0.211,0.175,2.0,8.1,10.0,1690.0,6.0,1,5,650.0,28.166666666666668,21.291666666666668,63.958333333333336,16.458333333333332,0.0,1008.1320833333334,0.0,2018-03-05
Stn V (Northern West Bay),3,2018,8.8,0.014,0.176,0.215,2.0,8.7,17.0,2071.0,6.0,1,5,650.0,28.166666666666668,21.291666666666668,63.958333333333336,16.458333333333332,0.0,1008.1320833333334,0.0,2018-03-05
Stn VIII (South Bay),3,2018,8.6,0.008,0.166,0.21,1.0,8.1,54.0,7899.0,6.0,1,5,650.0,28.166666666666668,21.291666666666668,63.958333333333336,16.458333333333332,0.0,1008.1320833333334,0.0,2018-03-05
Stn XV (San Pedro),3,2018,8.7,0.007,0.138,0.193,2.0,8.8,7.0,1183.0,6.0,1,5,650.0,28.166666666666668,21.291666666666668,63.958333333333336,16.458333333333332,0.0,1008.1320833333334,0.0,2018-03-05
Stn.XVI (Sta Rosa),3,2018,8.7,0.003,0.133,0.162,1.1,8.1,14.0,616.0,6.0,1,5,650.0,28.166666666666668,21.291666666666668,63.958333333333336,16.458333333333332,0.0,1008.1320833333334,0.0,2018-03-05
Stn XVII (Sanctuary),3,2018,8.2,0.003,0.122,0.164,4.0,8.6,4.0,2303.0,6.0,1,5,650.0,28.166666666666668,21.291666666666668,63.958333333333336,16.458333333333332,0.0,1008.1320833333334,0.0,2018-03-05
Stn XVIII (Pagsanjan),3,2018,8.2,0.008,0.115,0.135,4.0,8.5,6.0,6550.0,6.0,1,5,650.0,28.166666666666668,21.291666666666668,63.958333333333336,16.458333333333332,0.0,1008.1320833333334,0.0,2018-03-05
Stn. I (Central West Bay),4,2018,7.9,0.022,0.138,0.145,2.0,7.8,2.5,8767.0,6.0,3,2,650.0,28.541666666666668,22.166666666666668,69.125,9.75,0.0,1008.16125,0.0,2018-04-02
Stn II (East Bay),4,2018,8.1,0.008,0.08,0.154,1.0,7.1,3.5,2981.0,6.0,3,2,650.0,28.541666666666668,22.166666666666668,69.125,9.75,0.0,1008.16125,0.0,2018-04-02
Stn. IV (Central Bay),4,2018,8.2,0.025,0.05,0.15,2.0,8.1,5.6,1139.0,6.0,3,2,650.0,28.541666666666668,22.166666666666668,69.125,9.75,0.0,1008.16125,0.0,2018-04-02
Stn V (Northern West Bay),4,2018,8.1,0.02,0.08,0.186,5.0,8.4,17.3,4639.0,6.0,3,2,650.0,28.541666666666668,22.166666666666668,69.125,9.75,0.0,1008.16125,0.0,2018-04-02
Stn VIII (South Bay),4,2018,8.6,0.025,0.05,0.149,0.5,8.3,121.2,3592.0,6.0,3,2,650.0,28.541666666666668,22.166666666666668,69.125,9.75,0.0,1008.16125,0.0,2018-04-02
Stn XV (San Pedro),4,2018,8.6,0.025,0.05,0.118,2.0,8.2,4.4,1953.0,6.0,3,2,650.0,28.541666666666668,22.166666666666668,69.125,9.75,0.0,1008.16125,0.0,2018-04-02
Stn.XVI (Sta Rosa),4,2018,8.3,0.011,0.05,0.113,2.0,8.2,4.4,6881.0,6.0,3,2,650.0,28.541666666666668,22.166666666666668,69.125,9.75,0.0,1008.16125,0.0,2018-04-02
Stn XVII (Sanctuary),4,2018,8.3,0.018,0.05,0.113,1.0,8.3,7.2,3766.0,6.0,3,2,650.0,28.541666666666668,22.166666666666668,69.125,9.75,0.0,1008.16125,0.0,2018-04-02
Stn XVIII (Pagsanjan),4,2018,8.4,0.018,0.05,0.09,2.0,8.3,7.2,7631.0,6.0,3,2,650.0,28.541666666666668,22.166666666666668,69.125,9.75,0.0,1008.16125,0.0,2018-04-02
Stn. I (Central West Bay),5,2018,8.5,0.031,0.05,0.27,2.0,8.5,2.5,4074.0,7.0,1,7,650.0,31.0,23.95833333333333,67.5,10.583333333333334,0.0,1008.2041666666668,0.0,2018-05-07
Stn II (East Bay),5,2018,8.1,0.045,0.05,0.144,0.5,7.5,4.2,5390.0,7.0,1,7,650.0,31.0,23.95833333333333,67.5,10.583333333333334,0.0,1008.2041666666668,0.0,2018-05-07
Stn. IV (Central Bay),5,2018,8.7,0.06,0.05,0.184,4.0,8.0,5.6,31361.0,7.0,1,7,650.0,31.0,23.95833333333333,67.5,10.583333333333334,0.0,1008.2041666666668,0.0,2018-05-07
Stn V (Northern West Bay),5,2018,8.7,0.029,0.05,0.13,4.0,8.2,7.7,13756.0,7.0,1,7,650.0,31.0,23.95833333333333,67.5,10.583333333333334,0.0,1008.2041666666668,0.0,2018-05-07
Stn VIII (South Bay),5,2018,8.6,0.025,0.077,0.14,1.0,8.3,72.0,34177.0,7.0,1,7,650.0,31.0,23.95833333333333,67.5,10.583333333333334,0.0,1008.2041666666668,0.0,2018-05-07
Stn XV (San Pedro),5,2018,8.7,0.041,0.05,0.11,2.0,8.2,5.6,4264.0,7.0,1,7,650.0,31.0,23.95833333333333,67.5,10.583333333333334,0.0,1008.2041666666668,0.0,2018-05-07
Stn.XVI (Sta Rosa),5,2018,8.1,0.041,0.011,0.125,2.0,8.3,4.4,73017.0,7.0,1,7,650.0,31.0,23.95833333333333,67.5,10.583333333333334,0.0,1008.2041666666668,0.0,2018-05-07
Stn XVII (Sanctuary),5,2018,8.9,0.011,0.05,0.115,2.0,8.2,9.7,6817.0,7.0,1,7,650.0,31.0,23.95833333333333,67.5,10.583333333333334,0.0,1008.2041666666668,0.0,2018-05-07
Stn XVIII (Pagsanjan),5,2018,9.7,0.024,0.05,0.05,0.5,8.2,9.7,18784.0,7.0,1,7,650.0,31.0,23.95833333333333,67.5,10.583333333333334,0.0,1008.2041666666668,0.0,2018-05-07
Stn. I (Central West Bay),6,2018,8.6,0.042,0.05,0.27,7.0,7.8,4.5,3292.0,11.0,3,4,650.0,31.291666666666668,23.791666666666668,65.54166666666667,11.125,0.0,1006.3758333333334,0.0,2018-06-04
Stn II (East Bay),6,2018,8.6,0.036,0.05,0.193,3.0,9.080000000000002,4.0,9768.0,11.0,3,4,650.0,31.291666666666668,23.791666666666668,65.54166666666667,11.125,0.0,1006.3758333333334,0.0,2018-06-04
Stn. IV (Central Bay),6,2018,8.8,0.05,0.05,0.184,5.0,8.399999999999999,4.0,1815.0,11.0,3,4,650.0,31.291666666666668,23.791666666666668,65.54166666666667,11.125,0.0,1006.3758333333334,0.0,2018-06-04
Stn V (Northern West Bay),6,2018,8.8,0.028,0.05,0.13,3.0,8.680000000000001,25.8,52914.0,11.0,3,4,650.0,31.291666666666668,23.791666666666668,65.54166666666667,11.125,0.0,1006.3758333333334,0.0,2018-06-04
Stn VIII (South Bay),6,2018,9.7,0.04,0.05,0.14,2.0,8.5,59.2,6363.0,11.0,3,4,650.0,31.291666666666668,23.791666666666668,65.54166666666667,11.125,0.0,1006.3758333333334,0.0,2018-06-04
Stn XV (San Pedro),6,2018,9.7,0.04,0.05,0.143,3.0,9.459999999999999,5.6,3532.0,11.0,3,4,650.0,31.291666666666668,23.791666666666668,65.54166666666667,11.125,0.0,1006.3758333333334,0.0,2018-06-04
Stn.XVI (Sta Rosa),6,2018,9.1,0.008,0.05,0.096,2.0,11.5,5.6,15137.0,11.0,3,4,650.0,31.291666666666668,23.791666666666668,65.54166666666667,11.125,0.0,1006.3758333333334,0.0,2018-06-04
Stn XVII (Sanctuary),6,2018,8.9,0.01,0.05,0.063,9.0,9.62,12.3,11650.0,11.0,3,4,650.0,31.291666666666668,23.791666666666668,65.54166666666667,11.125,0.0,1006.3758333333334,0.0,2018-06-04
Stn XVIII (Pagsanjan),6,2018,9.7,0.01,0.05,0.063,2.0,9.34,12.3,25143.0,11.0,3,4,650.0,31.291666666666668,23.791666666666668,65.54166666666667,11.125,0.0,1006.3758333333334,0.0,2018-06-04
Stn. I (Central West Bay),7,2018,9.1,0.054,0.05,0.111,2.0,8.8,7.1,24672.0,11.0,2,2,647.8260869565217,26.869565217391305,26.347826086956523,92.7391304347826,15.652173913043478,2.4347826086956523,1006.7739130434784,0.0,2018-07-02
Stn II (East Bay),7,2018,8.1,0.003,0.05,0.087,7.0,5.8,5.3,18490.0,11.0,2,2,647.8260869565217,26.869565217391305,26.347826086956523,92.7391304347826,15.652173913043478,2.4347826086956523,1006.7739130434784,0.0,2018-07-02
Stn. IV (Central Bay),7,2018,9.4,0.028,0.05,0.05,2.0,8.2,5.6,31830.0,11.0,2,2,647.8260869565217,26.869565217391305,26.347826086956523,92.7391304347826,15.652173913043478,2.4347826086956523,1006.7739130434784,0.0,2018-07-02
Stn V (Northern West Bay),7,2018,8.7,0.001,0.1,0.173,4.0,6.6,19.3,2440.0,11.0,2,2,647.8260869565217,26.869565217391305,26.347826086956523,92.7391304347826,15.652173913043478,2.4347826086956523,1006.7739130434784,0.0,2018-07-02
Stn VIII (South Bay),7,2018,8.5,0.001,0.05,0.12,2.0,8.0,18.3,1110.0,11.0,2,2,647.8260869565217,26.869565217391305,26.347826086956523,92.7391304347826,15.652173913043478,2.4347826086956523,1006.7739130434784,0.0,2018-07-02
Stn XV (San Pedro),7,2018,8.8,0.001,0.161,0.149,2.0,8.1,5.5,14520.0,11.0,2,2,647.8260869565217,26.869565217391305,26.347826086956523,92.7391304347826,15.652173913043478,2.4347826086956523,1006.7739130434784,0.0,2018-07-02
Stn.XVI (Sta Rosa),7,2018,8.5,0.004,0.1,0.129,2.0,8.1,20.4,57635.0,11.0,2,2,647.8260869565217,26.869565217391305,26.347826086956523,92.7391304347826,15.652173913043478,2.4347826086956523,1006.7739130434784,0.0,2018-07-02
Stn XVII (Sanctuary),7,2018,8.1,0.001,0.05,0.093,2.0,9.5,4.5,7546.0,11.0,2,2,647.8260869565217,26.869565217391305,26.347826086956523,92.7391304347826,15.652173913043478,2.4347826086956523,1006.7739130434784,0.0,2018-07-02
Stn XVIII (Pagsanjan),7,2018,9.5,0.018,0.05,0.111,3.0,9.5,7.1,15914.0,11.0,2,2,647.8260869565217,26.869565217391305,26.347826086956523,92.7391304347826,15.652173913043478,2.4347826086956523,1006.7739130434784,0.0,2018-07-02
Stn. I (Central West Bay),8,2018,7.9,0.001,0.55,0.132,2.0,7.0,16.0,40838.0,17.0,2,6,669.925925925926,27.666666666666668,26.33333333333333,92.74074074074076,8.185185185185185,0.0,1003.6914814814816,0.0,2018-08-06
Stn II (East Bay),8,2018,8.7,0.039,0.55,0.104,2.0,10.5,4.2,52172.0,17.0,2,6,669.925925925926,27.666666666666668,26.33333333333333,92.74074074074076,8.185185185185185,0.0,1003.6914814814816,0.0,2018-08-06
Stn. IV (Central Bay),8,2018,8.1,0.045,0.05,0.104,4.0,9.3,4.9,34713.0,17.0,2,6,669.925925925926,27.666666666666668,26.33333333333333,92.74074074074076,8.185185185185185,0.0,1003.6914814814816,0.0,2018-08-06
Stn V (Northern West Bay),8,2018,8.7,0.008,0.05,0.1,4.0,10.5,18.8,4656.0,17.0,2,6,669.925925925926,27.666666666666668,26.33333333333333,92.74074074074076,8.185185185185185,0.0,1003.6914814814816,0.0,2018-08-06
Stn VIII (South Bay),8,2018,8.6,0.009,0.434,0.146,2.0,8.2,81.2,44036.0,17.0,2,6,669.925925925926,27.666666666666668,26.33333333333333,92.74074074074076,8.185185185185185,0.0,1003.6914814814816,0.0,2018-08-06
Stn XV (San Pedro),8,2018,8.9,0.008,0.05,0.12,3.0,8.2,10.2,52857.0,17.0,2,6,669.925925925926,27.666666666666668,26.33333333333333,92.74074074074076,8.185185185185185,0.0,1003.6914814814816,0.0,2018-08-06
Stn.XVI (Sta Rosa),8,2018,8.6,0.008,0.05,0.109,2.0,8.2,8.4,38183.0,17.0,2,6,669.925925925926,27.666666666666668,26.33333333333333,92.74074074074076,8.185185185185185,0.0,1003.6914814814816,0.0,2018-08-06
Stn XVII (Sanctuary),8,2018,8.7,0.008,0.05,0.103,3.0,8.8,5.4,24370.0,17.0,2,6,669.925925925926,27.666666666666668,26.33333333333333,92.74074074074076,8.185185185185185,0.0,1003.6914814814816,0.0,2018-08-06
Stn XVIII (Pagsanjan),8,2018,9.2,0.003,0.05,0.047,2.0,8.8,16.0,28738.0,17.0,2,6,669.925925925926,27.666666666666668,26.33333333333333,92.74074074074076,8.185185185185185,0.0,1003.6914814814816,0.0,2018-08-06
Stn. I (Central West Bay),9,2018,8.0,0.001,0.05,0.06,7.0,7.0,7.1,412059.0,13.0,2,5,632.44,27.48,26.72,95.88,7.8,0.0,1004.7752,0.0,2018-09-05
Stn II (East Bay),9,2018,8.7,0.001,0.057,0.052,3.0,10.5,4.5,9039.0,13.0,2,5,632.44,27.48,26.72,95.88,7.8,0.0,1004.7752,0.0,2018-09-05
Stn. IV (Central Bay),9,2018,8.7,0.004,0.05,0.137,5.0,8.5,5.3,67993.0,13.0,2,5,632.44,27.48,26.72,95.88,7.8,0.0,1004.7752,0.0,2018-09-05
Stn V (Northern West Bay),9,2018,8.6,0.001,0.073,0.178,3.0,8.6,21.5,30782.0,13.0,2,5,632.44,27.48,26.72,95.88,7.8,0.0,1004.7752,0.0,2018-09-05
Stn VIII (South Bay),9,2018,8.5,0.003,0.05,0.078,2.0,7.8,49.6,16776.0,13.0,2,5,632.44,27.48,26.72,95.88,7.8,0.0,1004.7752,0.0,2018-09-05
Stn XV (San Pedro),9,2018,9.0,0.001,0.05,0.144,3.0,8.0,167.0,51587.0,13.0,2,5,632.44,27.48,26.72,95.88,7.8,0.0,1004.7752,0.0,2018-09-05
Stn.XV (Sta Rosa),9,2018,8.9,0.002,0.055,0.14,2.0,8.0,7.2,98309.0,13.0,2,5,632.44,27.48,26.72,95.88,7.8,0.0,1004.7752,0.0,2018-09-05
Stn XVII (Sanctuary),9,2018,8.7,0.001,0.05,0.112,9.0,9.1,4.1,943.0,13.0,2,5,632.44,27.48,26.72,95.88,7.8,0.0,1004.7752,0.0,2018-09-05
Stn XVIII (Pagsanjan),9,2018,8.8,0.001,0.05,0.025,2.0,9.1,7.1,21131.0,13.0,2,5,632.44,27.48,26.72,95.88,7.8,0.0,1004.7752,0.0,2018-09-05
Stn. I (Central West Bay),10,2018,8.7,0.06,0.06,0.107,2.0,7.1,4.5,17427.0,17.0,1,8,650.0,29.625,25.041666666666668,77.375,7.75,0.0,1008.3279166666669,0.0,2018-10-08
Stn II (East Bay),10,2018,8.5,0.021,0.05,0.117,2.0,7.6,13.9,63187.0,17.0,1,8,650.0,29.625,25.041666666666668,77.375,7.75,0.0,1008.3279166666669,0.0,2018-10-08
Stn. IV (Central Bay),10,2018,8.2,0.027,0.06,0.148,2.0,8.5,21.5,45950.0,17.0,1,8,650.0,29.625,25.041666666666668,77.375,7.75,0.0,1008.3279166666669,0.0,2018-10-08
Stn V (Northern West Bay),10,2018,8.7,0.032,0.05,0.107,2.0,8.4,29.1,22313.0,17.0,1,8,650.0,29.625,25.041666666666668,77.375,7.75,0.0,1008.3279166666669,0.0,2018-10-08
Stn VIII (South Bay),10,2018,7.9,0.02,0.05,0.146,2.0,8.2,21.3,11791.0,17.0,1,8,650.0,29.625,25.041666666666668,77.375,7.75,0.0,1008.3279166666669,0.0,2018-10-08
Stn XV (San Pedro),10,2018,8.6,0.016,0.05,0.149,2.0,8.2,16.7,10378.0,17.0,1,8,650.0,29.625,25.041666666666668,77.375,7.75,0.0,1008.3279166666669,0.0,2018-10-08
Stn.XVI (Sta Rosa),10,2018,8.7,0.021,0.06,0.144,2.0,8.6,4.1,11869.0,17.0,1,8,650.0,29.625,25.041666666666668,77.375,7.75,0.0,1008.3279166666669,0.0,2018-10-08
Stn XVII (Sanctuary),10,2018,8.7,0.013,0.06,0.084,2.0,8.3,3.6,45764.0,17.0,1,8,650.0,29.625,25.041666666666668,77.375,7.75,0.0,1008.3279166666669,0.0,2018-10-08
Stn XVIII (Pagsanjan),10,2018,8.6,0.013,0.05,0.084,2.0,8.3,4.1,6569.0,17.0,1,8,650.0,29.625,25.041666666666668,77.375,7.75,0.0,1008.3279166666669,0.0,2018-10-08
Stn. I (Central West Bay),11,2018,8.4,0.033,0.05,0.1,4.0,6.9,4.5,3354.0,5.0,1,5,650.0,29.5,21.33333333333333,62.25,22.041666666666668,0.0,1009.2845833333334,0.0,2018-11-05
Stn II (East Bay),11,2018,8.4,0.017,0.06,0.06,2.0,7.3,2.0,40817.0,5.0,1,5,650.0,29.5,21.33333333333333,62.25,22.041666666666668,0.0,1009.2845833333334,0.0,2018-11-05
Stn. IV (Central Bay),11,2018,8.7,0.016,0.06,0.09,2.0,8.8,18.1,111014.0,5.0,1,5,650.0,29.5,21.33333333333333,62.25,22.041666666666668,0.0,1009.2845833333334,0.0,2018-11-05
Stn V (Northern West Bay),11,2018,8.7,0.021,0.06,0.1,3.0,6.8,24.7,61823.0,5.0,1,5,650.0,29.5,21.33333333333333,62.25,22.041666666666668,0.0,1009.2845833333334,0.0,2018-11-05
Stn VIII (South Bay),11,2018,8.9,0.022,0.06,0.12,3.0,8.6,4.5,9435.0,5.0,1,5,650.0,29.5,21.33333333333333,62.25,22.041666666666668,0.0,1009.2845833333334,0.0,2018-11-05
Stn XV (San Pedro),11,2018,7.7,0.016,0.06,0.12,2.0,7.5,12.0,30012.0,5.0,1,5,650.0,29.5,21.33333333333333,62.25,22.041666666666668,0.0,1009.2845833333334,0.0,2018-11-05
Stn.XVI (Sta Rosa),11,2018,8.5,0.021,0.06,0.125,2.0,8.7,6.2,27743.0,5.0,1,5,650.0,29.5,21.33333333333333,62.25,22.041666666666668,0.0,1009.2845833333334,0.0,2018-11-05
Stn XVII (Sanctuary),11,2018,8.6,0.013,0.06,0.074,2.0,7.6,8.3,23924.0,5.0,1,5,650.0,29.5,21.33333333333333,62.25,22.041666666666668,0.0,1009.2845833333334,0.0,2018-11-05
Stn XVIII (Pagsanjan),11,2018,8.8,0.013,0.05,0.074,2.0,7.6,6.2,41431.0,5.0,1,5,650.0,29.5,21.33333333333333,62.25,22.041666666666668,0.0,1009.2845833333334,0.0,2018-11-05
Stn. I (Central West Bay),12,2018,8.6,0.03,0.05,0.096,2.0,8.1,4.4,58151.0,17.0,1,11,650.0,28.45833333333333,23.70833333333333,76.75,7.541666666666667,0.0,1010.2416666666668,0.0,2018-12-11
Stn II (East Bay),12,2018,8.6,0.017,0.06,0.062,1.0,8.7,4.2,8938.0,17.0,1,11,650.0,28.45833333333333,23.70833333333333,76.75,7.541666666666667,0.0,1010.2416666666668,0.0,2018-12-11
Stn. IV (Central Bay),12,2018,8.6,0.03,0.05,0.075,1.0,8.1,20.4,11633.0,17.0,1,11,650.0,28.45833333333333,23.70833333333333,76.75,7.541666666666667,0.0,1010.2416666666668,0.0,2018-12-11
Stn V (Northern West Bay),12,2018,8.6,0.015,0.05,0.091,2.0,8.7,20.1,20528.0,17.0,1,11,650.0,28.45833333333333,23.70833333333333,76.75,7.541666666666667,0.0,1010.2416666666668,0.0,2018-12-11
Stn VIII (South Bay),12,2018,8.9,0.026,0.05,0.11,2.0,8.7,10.4,3101.0,17.0,1,11,650.0,28.45833333333333,23.70833333333333,76.75,7.541666666666667,0.0,1010.2416666666668,0.0,2018-12-11
Stn XV (San Pedro),12,2018,8.8,0.021,0.06,0.11,2.0,7.8,19.0,24624.0,17.0,1,11,650.0,28.45833333333333,23.70833333333333,76.75,7.541666666666667,0.0,1010.2416666666668,0.0,2018-12-11
Stn.XVI (Sta Rosa),12,2018,8.8,0.021,0.06,0.076,2.0,8.4,7.9,73059.0,17.0,1,11,650.0,28.45833333333333,23.70833333333333,76.75,7.541666666666667,0.0,1010.2416666666668,0.0,2018-12-11
Stn XVII (Sanctuary),12,2018,8.8,0.013,0.05,0.076,2.0,8.4,5.8,12119.0,17.0,1,11,650.0,28.45833333333333,23.70833333333333,76.75,7.541666666666667,0.0,1010.2416666666668,0.0,2018-12-11
Stn XVIII (Pagsanjan),12,2018,8.8,0.013,0.05,0.076,2.0,8.4,7.9,19495.0,17.0,1,11,650.0,28.45833333333333,23.70833333333333,76.75,7.541666666666667,0.0,1010.2416666666668,0.0,2018-12-11
Stn. I (Central West Bay),1,2019,8.3,0.04,0.16399999999999998,0.11,0.5,8.9,15.0,16674.0,5.0,1,7,650.0,26.95833333333333,20.125,66.75,12.291666666666666,0.0,1013.4870833333334,0.0,2019-01-07
Stn II (East Bay),1,2019,7.5,0.06,0.2218,0.11,2.0,7.7,19.0,2737.0,5.0,1,7,650.0,26.95833333333333,20.125,66.75,12.291666666666666,0.0,1013.4870833333334,0.0,2019-01-07
Stn. IV (Central Bay),1,2019,7.8,0.08,0.2938,0.11,2.0,7.9,11.0,1824.0,5.0,1,7,650.0,26.95833333333333,20.125,66.75,12.291666666666666,0.0,1013.4870833333334,0.0,2019-01-07
Stn V (Northern West Bay),1,2019,8.5,0.04,0.14300000000000002,0.09,1.0,9.0,29.0,18430.0,5.0,1,7,650.0,26.95833333333333,20.125,66.75,12.291666666666666,0.0,1013.4870833333334,0.0,2019-01-07
Stn VIII (South Bay),1,2019,7.6,0.06,0.09459999999999999,0.19,1.0,7.4,307.0,1887.0,5.0,1,7,650.0,26.95833333333333,20.125,66.75,12.291666666666666,0.0,1013.4870833333334,0.0,2019-01-07
Stn XV (San Pedro),1,2019,8.2,0.06,0.07359999999999998,0.09,1.0,8.5,20.0,8590.0,5.0,1,7,650.0,26.95833333333333,20.125,66.75,12.291666666666666,0.0,1013.4870833333334,0.0,2019-01-07
Stn.XVI (Sta Rosa),1,2019,7.8,0.05,0.11939999999999999,0.15,0.5,7.6,14.0,8173.0,5.0,1,7,650.0,26.95833333333333,20.125,66.75,12.291666666666666,0.0,1013.4870833333334,0.0,2019-01-07
Stn XVII (Sanctuary),1,2019,8.1,0.05,0.1466,0.05,2.0,8.2,22.0,6167.0,5.0,1,7,650.0,26.95833333333333,20.125,66.75,12.291666666666666,0.0,1013.4870833333334,0.0,2019-01-07
Stn XVIII (Pagsanjan),1,2019,7.6,0.07,0.1032,0.1,1.0,7.8,25.0,3310.0,5.0,1,7,650.0,26.95833333333333,20.125,66.75,12.291666666666666,0.0,1013.4870833333334,0.0,2019-01-07
Stn. I (Central West Bay),2,2019,8.8,0.02,0.05,0.07,3.0,8.0,6.0,29659.0,5.0,1,11,650.0,27.916666666666668,20.125,63.54166666666666,16.416666666666668,0.0,1016.2316666666668,0.0,2019-02-11
Stn II (East Bay),2,2019,8.3,0.03,0.16,0.07,3.0,7.9,16.0,8747.0,5.0,1,11,650.0,27.916666666666668,20.125,63.54166666666666,16.416666666666668,0.0,1016.2316666666668,0.0,2019-02-11
Stn. IV (Central Bay),2,2019,8.4,0.02,0.05,0.06,1.0,7.5,20.0,6983.0,5.0,1,11,650.0,27.916666666666668,20.125,63.54166666666666,16.416666666666668,0.0,1016.2316666666668,0.0,2019-02-11
Stn V (Northern West Bay),2,2019,8.0,0.38,0.32,0.12,2.0,6.6,21.0,14980.0,5.0,1,11,650.0,27.916666666666668,20.125,63.54166666666666,16.416666666666668,0.0,1016.2316666666668,0.0,2019-02-11
Stn VIII (South Bay),2,2019,8.5,0.02,0.73,0.02,1.0,8.2,62.0,7730.0,5.0,1,11,650.0,27.916666666666668,20.125,63.54166666666666,16.416666666666668,0.0,1016.2316666666668,0.0,2019-02-11
Stn XV (San Pedro),2,2019,8.8,0.01,0.05,0.07,2.0,8.3,24.0,48197.0,5.0,1,11,650.0,27.916666666666668,20.125,63.54166666666666,16.416666666666668,0.0,1016.2316666666668,0.0,2019-02-11
Stn.XVI (Sta Rosa),2,2019,9.0,0.01,0.05,0.04,2.0,8.3,14.0,26502.0,5.0,1,11,650.0,27.916666666666668,20.125,63.54166666666666,16.416666666666668,0.0,1016.2316666666668,0.0,2019-02-11
Stn XVII (Sanctuary),2,2019,9.2,0.05,0.05,0.04,1.0,8.3,10.0,22519.0,5.0,1,11,650.0,27.916666666666668,20.125,63.54166666666666,16.416666666666668,0.0,1016.2316666666668,0.0,2019-02-11
Stn XVIII (Pagsanjan),2,2019,8.2,0.02,0.14,0.05,1.0,7.9,22.0,10093.0,5.0,1,11,650.0,27.916666666666668,20.125,63.54166666666666,16.416666666666668,0.0,1016.2316666666668,0.0,2019-02-11
Stn. I (Central West Bay),3,2019,8.2,0.38,0.05,0.08,1.0,6.9,6.0,1322.0,6.0,1,4,650.0,28.541666666666668,20.625,62.958333333333336,13.416666666666666,0.0,1010.1166666666668,0.0,2019-03-04
Stn II (East Bay),3,2019,8.2,0.03,0.05,0.05,1.0,8.1,33.0,2558.0,6.0,1,4,650.0,28.541666666666668,20.625,62.958333333333336,13.416666666666666,0.0,1010.1166666666668,0.0,2019-03-04
Stn. IV (Central Bay),3,2019,8.3,0.04,0.05,0.06,0.5,8.0,9.0,617.0,6.0,1,4,650.0,28.541666666666668,20.625,62.958333333333336,13.416666666666666,0.0,1010.1166666666668,0.0,2019-03-04
Stn V (Northern West Bay),3,2019,8.1,0.14,0.05,0.11,2.0,7.3,39.0,1385.0,6.0,1,4,650.0,28.541666666666668,20.625,62.958333333333336,13.416666666666666,0.0,1010.1166666666668,0.0,2019-03-04
Stn VIII (South Bay),3,2019,8.2,0.05,0.05,0.05,2.0,7.5,19.0,1630.0,6.0,1,4,650.0,28.541666666666668,20.625,62.958333333333336,13.416666666666666,0.0,1010.1166666666668,0.0,2019-03-04
Stn XV (San Pedro),3,2019,8.6,0.04,0.05,0.05,2.0,8.7,27.0,807.0,6.0,1,4,650.0,28.541666666666668,20.625,62.958333333333336,13.416666666666666,0.0,1010.1166666666668,0.0,2019-03-04
Stn.XVI (Sta Rosa),3,2019,8.3,0.04,0.05,0.05,2.0,7.7,14.0,1573.0,6.0,1,4,650.0,28.541666666666668,20.625,62.958333333333336,13.416666666666666,0.0,1010.1166666666668,0.0,2019-03-04
Stn XVII (Sanctuary),3,2019,8.9,0.03,0.05,0.07,1.0,8.9,9.0,2954.0,6.0,1,4,650.0,28.541666666666668,20.625,62.958333333333336,13.416666666666666,0.0,1010.1166666666668,0.0,2019-03-04
Stn XVIII (Pagsanjan),3,2019,8.6,0.02,0.05,0.02,0.5,8.4,17.0,5224.0,6.0,1,4,650.0,28.541666666666668,20.625,62.958333333333336,13.416666666666666,0.0,1010.1166666666668,0.0,2019-03-04
